dataset,method,baseline_name,graph_seed,training_seed,budget_type,budget_value,requested_budget,official_hgb_exported,official_sehgnn_unmodified,training_executed,eligible_for_tp_main_comparison,success,test_micro_f1,test_macro_f1,failure_type,failure_message,source_gate,protocol,budget_alignment_pass,budget_alignment_error,success_count,validation_micro_f1,validation_macro_f1,best_epoch,compress_wall_time_seconds,export_wall_time_seconds,preprocess_wall_time_seconds,train_wall_time_seconds,peak_cpu_rss_mb,peak_gpu_memory_mb,actual_support_node_ratio,actual_support_edge_ratio,actual_structural_storage_ratio,raw_hgb_text_byte_ratio,artifact_manifest_path,export_dir,stdout_path,stderr_path,compress_time_seconds,export_time_seconds,preprocess_time_seconds,train_time_seconds,eval_time_seconds,schema_compatible,keeps_all_target_nodes,uses_feature_adapter,uses_weighted_superedges,uses_synthetic_nodes,eligible_for_official_main_table,eligible_for_adapter_table,eligible_for_standard_condensation_table,eligible_for_tp_workload_table,test_micro_f1_mean,test_macro_f1_mean,structural_storage_ratio,support_node_ratio,support_edge_ratio,budget_match_pass,budget_match_status,uses_patched_loader,uses_patched_model,eligible_for_decision,uses_test_labels_for_selection,uses_test_metrics_for_selection,selection_signal_source,validation_probe_seed,selection_config_hash,selection_input_hash,official_text_hgb_byte_ratio,static_inference_package_ratio,transform_recipe_package_ratio,reconstructable_package_ratio,preprocessed_cache_byte_ratio,budget_match_error,budget_family,failure_reason,budget_matched_within_tolerance,budget_infeasible,selected_node_hash,selected_edge_hash,export_hash,sehgnn_preprocess_time_seconds,eligible_for_planner_decision,official_preprocess_time_seconds,training_time_seconds,graph_seed_ignored_by_design,deterministic_proof_pass,method_family,protocol_family,target_preserving,uses_adapter_loader,diagnostic_only,evidence_family,source_table,base_graph_method,canonical_base_graph_method,feature_compression_method,eligible_for_main_decision,hgb_raw_file_byte_ratio,adapter_binary_feature_byte_ratio,adapter_effective_deployment_byte_ratio,effective_total_byte_ratio,feature_storage_ratio,feature_loader_audit_pass,fit_uses_labels,fit_uses_test_labels,fit_uses_validation_labels,fit_uses_test_features,status,failed_reason,sidecar_feature_bytes,sidecar_metadata_bytes,node_dat_bytes,link_dat_bytes,label_dat_bytes,label_test_dat_bytes,info_dat_bytes,export_total_bytes,native_full_total_bytes,preprocessed_cache_bytes,peak_memory_mb,adapter_package_ratio,adapter_manifest_complete,adapter_manifest_path,adapter_package_total_bytes,projection_fit_time_seconds,sidecar_write_time_seconds,sidecar_load_time_seconds,peak_cpu_memory_mb,feature_adapter,adapter_manifest_v2_path,static_snapshot_package_complete,reproducible_transform_package_complete,static_snapshot_package_total_bytes,reproducible_transform_package_total_bytes,static_snapshot_package_ratio,reproducible_transform_package_ratio,missing_reproducible_fields,adapter_name,projection_reproducibility_test_pass,adapter_manifest_v3_path,pca_reproducible_package_complete,projection_seed,projection_generator_name,projection_generator_version,projection_matrix_shape,projection_matrix_dtype,projection_distribution,base_method,adapter_method,adapter_variant,sidecar_feature_bytes_total,label_split_bytes,schema_bytes,mapping_bytes,projection_seed_bytes,projection_matrix_bytes,pca_basis_bytes,pca_mean_bytes,pca_fit_config_bytes,quantization_metadata_bytes,loader_adapter_bytes,ratio,reduction_rate,seed,freehgc_root,official_loader_accepts_export,hard_failure,edge_provenance_available,support_node_ids_are_original,link_dat_constructed,feature_schema_preserved,freehgc_root_exists,is_git_clone,freehgc_repo_url,upstream_commit_hash,external_patch_applied,freehgc_zip_exists,freehgc_zip_sha256,freehgc_zip_member_count,repo_unpacked,required_file_train_hgb_exists,train_hgb_pr_py_exists,required_model_file_candidates_json,selected_model_file,model_hgb_py_exists,model_SeHGNN_py_exists,hgb_models_dir_exists,data_loader_hgb_py_exists,python_env_name,dependencies_installed,runtime_imports_ok,dataset_files_found,split_matches_hgb_official,upstream_config_verified,standard_condensation_supported,hgb_train_help_executable,hgb_data_importable,required_files_present,required_files_missing,seed_count,hard_failure_reason,metapath_key,relation_sequence,feature_tensor_shape,feature_tensor_nonzero_count,feature_tensor_density,feature_tensor_bytes,feature_tensor_hash,label_feature_key,label_feature_shape,label_feature_nonzero_count,label_feature_bytes,label_feature_hash,cache_file_path,cache_file_bytes,cache_file_hash,real_tensor_dumped,tensor_key_dumped,feature_transform,label_graph_setting,uses_ablation_adapter,per_type_feature_shape_before_json,per_type_feature_shape_after_json,shape_safe_pass,artifact_method,artifact_bytes,ratio_vs_original_native_full_hgb_text,ratio_vs_export_full_hgb_text,ratio_vs_current_control_artifact,compression_time_seconds,load_time_seconds,decompress_time_seconds,adapter_load_time_seconds,official_sehgnn_preprocess_time_seconds,total_workload_time_seconds,cache_file_count,task_micro_f1,task_macro_f1,loader_supported,uses_adapter,artifact_type,official_hgb_text_artifact,uses_loader_adapter,archive_only_compression,workload_graph_reduced,disk_bytes_vs_workload_cost_tradeoff,plan_ready,auto_channel_plan_ready,relation_count_source,used_test_data,recovery_micro_f1,validation_probe_source,cache_hash_real,assertion_pass,APV12_APV16_CACHE_DIFF_PASS,PTTP_CACHE_DIFF_PASS
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,5,3,structural_storage_ratio,0.16,0.16,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,7622a64a3fda9583c293030640649f7702028e6f81b118596dbc1b1f8da621ff,2f403b483a9a3edb5a1a148fdc4aa94a585703d064346b89ec0c8975b35e6b42,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False,,external_tp_runs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,5,4,structural_storage_ratio,0.16,0.16,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,7622a64a3fda9583c293030640649f7702028e6f81b118596dbc1b1f8da621ff,2f403b483a9a3edb5a1a148fdc4aa94a585703d064346b89ec0c8975b35e6b42,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False,,external_tp_runs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,5,5,structural_storage_ratio,0.16,0.16,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,7622a64a3fda9583c293030640649f7702028e6f81b118596dbc1b1f8da621ff,2f403b483a9a3edb5a1a148fdc4aa94a585703d064346b89ec0c8975b35e6b42,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False,,external_tp_runs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,1,1,structural_storage_ratio,0.2,0.2,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,912907a06dd2e6de79176b7a77396abb6efba36cc0f2600624e08b37e4551eb1,ef550f269ce3fcf3da1e12f2bb89b0fc32cd0a1bdb6111f27c82e52da66e3e14,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False,,external_tp_runs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,1,2,structural_storage_ratio,0.2,0.2,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,912907a06dd2e6de79176b7a77396abb6efba36cc0f2600624e08b37e4551eb1,ef550f269ce3fcf3da1e12f2bb89b0fc32cd0a1bdb6111f27c82e52da66e3e14,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False,,external_tp_runs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,1,3,structural_storage_ratio,0.2,0.2,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,912907a06dd2e6de79176b7a77396abb6efba36cc0f2600624e08b37e4551eb1,ef550f269ce3fcf3da1e12f2bb89b0fc32cd0a1bdb6111f27c82e52da66e3e14,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False,,external_tp_runs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,1,4,structural_storage_ratio,0.2,0.2,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,912907a06dd2e6de79176b7a77396abb6efba36cc0f2600624e08b37e4551eb1,ef550f269ce3fcf3da1e12f2bb89b0fc32cd0a1bdb6111f27c82e52da66e3e14,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False,,external_tp_runs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,1,5,structural_storage_ratio,0.2,0.2,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,912907a06dd2e6de79176b7a77396abb6efba36cc0f2600624e08b37e4551eb1,ef550f269ce3fcf3da1e12f2bb89b0fc32cd0a1bdb6111f27c82e52da66e3e14,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False,,external_tp_runs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,2,1,structural_storage_ratio,0.2,0.2,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,6248dfb71cbbbd10127fd1806c07d006c3f42049a8379c070c634d0604e8a0fb,a89bf3f0f06a72ee6d18c3243b7537d9be4c5a5bf956e53091d4a72f90303a21,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False,,external_tp_runs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,2,2,structural_storage_ratio,0.2,0.2,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,6248dfb71cbbbd10127fd1806c07d006c3f42049a8379c070c634d0604e8a0fb,a89bf3f0f06a72ee6d18c3243b7537d9be4c5a5bf956e53091d4a72f90303a21,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False,,external_tp_runs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,2,3,structural_storage_ratio,0.2,0.2,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,6248dfb71cbbbd10127fd1806c07d006c3f42049a8379c070c634d0604e8a0fb,a89bf3f0f06a72ee6d18c3243b7537d9be4c5a5bf956e53091d4a72f90303a21,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False,,external_tp_runs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,2,4,structural_storage_ratio,0.2,0.2,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,6248dfb71cbbbd10127fd1806c07d006c3f42049a8379c070c634d0604e8a0fb,a89bf3f0f06a72ee6d18c3243b7537d9be4c5a5bf956e53091d4a72f90303a21,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False,,external_tp_runs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,2,5,structural_storage_ratio,0.2,0.2,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,6248dfb71cbbbd10127fd1806c07d006c3f42049a8379c070c634d0604e8a0fb,a89bf3f0f06a72ee6d18c3243b7537d9be4c5a5bf956e53091d4a72f90303a21,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False,,external_tp_runs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,3,1,structural_storage_ratio,0.2,0.2,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,7055fc83981ff08f35641357a53b7b60a71453fad5db1ec3d7ac86276f392ea9,76616f17990e7a2822a0600ea9d3b564f79b9f7443f37e6c88921eee180e0839,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False,,external_tp_runs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,3,2,structural_storage_ratio,0.2,0.2,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,7055fc83981ff08f35641357a53b7b60a71453fad5db1ec3d7ac86276f392ea9,76616f17990e7a2822a0600ea9d3b564f79b9f7443f37e6c88921eee180e0839,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False,,external_tp_runs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,3,3,structural_storage_ratio,0.2,0.2,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,7055fc83981ff08f35641357a53b7b60a71453fad5db1ec3d7ac86276f392ea9,76616f17990e7a2822a0600ea9d3b564f79b9f7443f37e6c88921eee180e0839,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False,,external_tp_runs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,3,4,structural_storage_ratio,0.2,0.2,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,7055fc83981ff08f35641357a53b7b60a71453fad5db1ec3d7ac86276f392ea9,76616f17990e7a2822a0600ea9d3b564f79b9f7443f37e6c88921eee180e0839,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False,,external_tp_runs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,3,5,structural_storage_ratio,0.2,0.2,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,7055fc83981ff08f35641357a53b7b60a71453fad5db1ec3d7ac86276f392ea9,76616f17990e7a2822a0600ea9d3b564f79b9f7443f37e6c88921eee180e0839,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False,,external_tp_runs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,4,1,structural_storage_ratio,0.2,0.2,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,19062e1e00b5549c58d2a91606a7e5236df06c21a92281860a2af6ea1a6c5847,68f7b71a4c9412f97828996d55b60f1f0b06044b0d3328a96a1ca84a9be011d7,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False,,external_tp_runs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,4,2,structural_storage_ratio,0.2,0.2,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,19062e1e00b5549c58d2a91606a7e5236df06c21a92281860a2af6ea1a6c5847,68f7b71a4c9412f97828996d55b60f1f0b06044b0d3328a96a1ca84a9be011d7,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False,,external_tp_runs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
