dataset,method,baseline_name,graph_seed,training_seed,budget_type,budget_value,requested_budget,official_hgb_exported,official_sehgnn_unmodified,training_executed,eligible_for_tp_main_comparison,success,test_micro_f1,test_macro_f1,failure_type,failure_message,source_gate,protocol,budget_alignment_pass,budget_alignment_error,success_count,validation_micro_f1,validation_macro_f1,best_epoch,compress_wall_time_seconds,export_wall_time_seconds,preprocess_wall_time_seconds,train_wall_time_seconds,peak_cpu_rss_mb,peak_gpu_memory_mb,actual_support_node_ratio,actual_support_edge_ratio,actual_structural_storage_ratio,raw_hgb_text_byte_ratio,artifact_manifest_path,export_dir,stdout_path,stderr_path,compress_time_seconds,export_time_seconds,preprocess_time_seconds,train_time_seconds,eval_time_seconds,schema_compatible,keeps_all_target_nodes,uses_feature_adapter,uses_weighted_superedges,uses_synthetic_nodes,eligible_for_official_main_table,eligible_for_adapter_table,eligible_for_standard_condensation_table,eligible_for_tp_workload_table,test_micro_f1_mean,test_macro_f1_mean,structural_storage_ratio,support_node_ratio,support_edge_ratio,budget_match_pass,budget_match_status,uses_patched_loader,uses_patched_model,eligible_for_decision,uses_test_labels_for_selection,uses_test_metrics_for_selection,selection_signal_source,validation_probe_seed,selection_config_hash,selection_input_hash,official_text_hgb_byte_ratio,static_inference_package_ratio,transform_recipe_package_ratio,reconstructable_package_ratio,preprocessed_cache_byte_ratio,budget_match_error,budget_family,failure_reason,budget_matched_within_tolerance,budget_infeasible,selected_node_hash,selected_edge_hash,export_hash,sehgnn_preprocess_time_seconds,eligible_for_planner_decision,official_preprocess_time_seconds,training_time_seconds,graph_seed_ignored_by_design,deterministic_proof_pass,method_family,protocol_family,target_preserving,uses_adapter_loader,diagnostic_only
DBLP,KCenter-HG-TP,KCenter-HG-TP,3,1,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,a5e26bf82baaec903520fc6fad5c7583834d73660a1c5528de47657fb5713332,1dbf281a2a61ba8bc44a68c6783a42abf539895288cb9daa9f1388bba0109de6,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,KCenter-HG-TP,KCenter-HG-TP,3,2,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,a5e26bf82baaec903520fc6fad5c7583834d73660a1c5528de47657fb5713332,1dbf281a2a61ba8bc44a68c6783a42abf539895288cb9daa9f1388bba0109de6,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,KCenter-HG-TP,KCenter-HG-TP,3,3,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,a5e26bf82baaec903520fc6fad5c7583834d73660a1c5528de47657fb5713332,1dbf281a2a61ba8bc44a68c6783a42abf539895288cb9daa9f1388bba0109de6,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,KCenter-HG-TP,KCenter-HG-TP,3,4,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,a5e26bf82baaec903520fc6fad5c7583834d73660a1c5528de47657fb5713332,1dbf281a2a61ba8bc44a68c6783a42abf539895288cb9daa9f1388bba0109de6,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,KCenter-HG-TP,KCenter-HG-TP,3,5,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,a5e26bf82baaec903520fc6fad5c7583834d73660a1c5528de47657fb5713332,1dbf281a2a61ba8bc44a68c6783a42abf539895288cb9daa9f1388bba0109de6,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,KCenter-HG-TP,KCenter-HG-TP,4,1,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,408c1f78aa018c0df9699ea6e0a544334572b36e7ae6d3dd858128a5feafde96,e89faa5ba4dc0d88cd31ebf8b2414c74228f3f3449ad2aef1cad289ff0584fe4,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,KCenter-HG-TP,KCenter-HG-TP,4,2,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,408c1f78aa018c0df9699ea6e0a544334572b36e7ae6d3dd858128a5feafde96,e89faa5ba4dc0d88cd31ebf8b2414c74228f3f3449ad2aef1cad289ff0584fe4,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,KCenter-HG-TP,KCenter-HG-TP,4,3,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,408c1f78aa018c0df9699ea6e0a544334572b36e7ae6d3dd858128a5feafde96,e89faa5ba4dc0d88cd31ebf8b2414c74228f3f3449ad2aef1cad289ff0584fe4,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,KCenter-HG-TP,KCenter-HG-TP,4,4,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,408c1f78aa018c0df9699ea6e0a544334572b36e7ae6d3dd858128a5feafde96,e89faa5ba4dc0d88cd31ebf8b2414c74228f3f3449ad2aef1cad289ff0584fe4,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,KCenter-HG-TP,KCenter-HG-TP,4,5,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,408c1f78aa018c0df9699ea6e0a544334572b36e7ae6d3dd858128a5feafde96,e89faa5ba4dc0d88cd31ebf8b2414c74228f3f3449ad2aef1cad289ff0584fe4,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,KCenter-HG-TP,KCenter-HG-TP,5,1,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,1c8322047e5d075631f410c6e889e94af6434dae07b5bb0f0d782ac6f470d382,5dd22985436526c47298d0242cd87c4fa3989f4d57331f1d70f7afb2f97c478d,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,KCenter-HG-TP,KCenter-HG-TP,5,2,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,1c8322047e5d075631f410c6e889e94af6434dae07b5bb0f0d782ac6f470d382,5dd22985436526c47298d0242cd87c4fa3989f4d57331f1d70f7afb2f97c478d,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,KCenter-HG-TP,KCenter-HG-TP,5,3,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,1c8322047e5d075631f410c6e889e94af6434dae07b5bb0f0d782ac6f470d382,5dd22985436526c47298d0242cd87c4fa3989f4d57331f1d70f7afb2f97c478d,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,KCenter-HG-TP,KCenter-HG-TP,5,4,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,1c8322047e5d075631f410c6e889e94af6434dae07b5bb0f0d782ac6f470d382,5dd22985436526c47298d0242cd87c4fa3989f4d57331f1d70f7afb2f97c478d,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,KCenter-HG-TP,KCenter-HG-TP,5,5,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,1c8322047e5d075631f410c6e889e94af6434dae07b5bb0f0d782ac6f470d382,5dd22985436526c47298d0242cd87c4fa3989f4d57331f1d70f7afb2f97c478d,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,1,1,support_node_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,7b79928e3b7cccd5102b68cfb8a4abb5bd5654a98bd521cf64d1bb90c5ee164a,b0f4fc599fcb19fcb68893adf34b975a80508e70a50cb553d6af308547d92d79,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,1,2,support_node_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,7b79928e3b7cccd5102b68cfb8a4abb5bd5654a98bd521cf64d1bb90c5ee164a,b0f4fc599fcb19fcb68893adf34b975a80508e70a50cb553d6af308547d92d79,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,1,3,support_node_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,7b79928e3b7cccd5102b68cfb8a4abb5bd5654a98bd521cf64d1bb90c5ee164a,b0f4fc599fcb19fcb68893adf34b975a80508e70a50cb553d6af308547d92d79,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,1,4,support_node_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,7b79928e3b7cccd5102b68cfb8a4abb5bd5654a98bd521cf64d1bb90c5ee164a,b0f4fc599fcb19fcb68893adf34b975a80508e70a50cb553d6af308547d92d79,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,1,5,support_node_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,7b79928e3b7cccd5102b68cfb8a4abb5bd5654a98bd521cf64d1bb90c5ee164a,b0f4fc599fcb19fcb68893adf34b975a80508e70a50cb553d6af308547d92d79,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,2,1,support_node_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,0acf5a8353135a901fba97b95abea0a0f04245b4a39ee266c8dffcc3ae13e49b,874f8f34029829f26f45f1f7dddcce74362906e0497456c7853b4789008cd7ae,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,2,2,support_node_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,0acf5a8353135a901fba97b95abea0a0f04245b4a39ee266c8dffcc3ae13e49b,874f8f34029829f26f45f1f7dddcce74362906e0497456c7853b4789008cd7ae,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,2,3,support_node_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,0acf5a8353135a901fba97b95abea0a0f04245b4a39ee266c8dffcc3ae13e49b,874f8f34029829f26f45f1f7dddcce74362906e0497456c7853b4789008cd7ae,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,2,4,support_node_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,0acf5a8353135a901fba97b95abea0a0f04245b4a39ee266c8dffcc3ae13e49b,874f8f34029829f26f45f1f7dddcce74362906e0497456c7853b4789008cd7ae,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,2,5,support_node_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,0acf5a8353135a901fba97b95abea0a0f04245b4a39ee266c8dffcc3ae13e49b,874f8f34029829f26f45f1f7dddcce74362906e0497456c7853b4789008cd7ae,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,3,1,support_node_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,84b9effaa1afe77ca0a8d092e1288ec39725b019588802fb7dde6985d9ec24ab,07e491ee1233d9250252d3fea70faf830923611bedccaf71fd4f0bedaf1bda75,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,3,2,support_node_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,84b9effaa1afe77ca0a8d092e1288ec39725b019588802fb7dde6985d9ec24ab,07e491ee1233d9250252d3fea70faf830923611bedccaf71fd4f0bedaf1bda75,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,3,3,support_node_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,84b9effaa1afe77ca0a8d092e1288ec39725b019588802fb7dde6985d9ec24ab,07e491ee1233d9250252d3fea70faf830923611bedccaf71fd4f0bedaf1bda75,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,3,4,support_node_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,84b9effaa1afe77ca0a8d092e1288ec39725b019588802fb7dde6985d9ec24ab,07e491ee1233d9250252d3fea70faf830923611bedccaf71fd4f0bedaf1bda75,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,3,5,support_node_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,84b9effaa1afe77ca0a8d092e1288ec39725b019588802fb7dde6985d9ec24ab,07e491ee1233d9250252d3fea70faf830923611bedccaf71fd4f0bedaf1bda75,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,4,1,support_node_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,d43ef685244b46ae7f1522e56cc78c7a5e1374f2938f28b15663997bf1929c37,783cf8f68275ef65cd0ecbad85edd15e989bbac8791c40d2d140fa175abfcf0f,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,4,2,support_node_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,d43ef685244b46ae7f1522e56cc78c7a5e1374f2938f28b15663997bf1929c37,783cf8f68275ef65cd0ecbad85edd15e989bbac8791c40d2d140fa175abfcf0f,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,4,3,support_node_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,d43ef685244b46ae7f1522e56cc78c7a5e1374f2938f28b15663997bf1929c37,783cf8f68275ef65cd0ecbad85edd15e989bbac8791c40d2d140fa175abfcf0f,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Coarsening-HG-TP,Coarsening-HG-TP,4,4,support_node_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,d43ef685244b46ae7f1522e56cc78c7a5e1374f2938f28b15663997bf1929c37,783cf8f68275ef65cd0ecbad85edd15e989bbac8791c40d2d140fa175abfcf0f,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
